similargrouplevel,cluster_id,store_id
550803016,1,TSV3
550803016,1,TAPL
550803016,1,TFE4
550803016,1,TR96
550803016,1,TP34
550803016,1,TAT7
550803016,1,TZ24
550803016,1,TNR1
550803016,1,TJU1
550803016,1,TTQ3
550803016,1,TMK1
550803016,1,TDP5
550803016,1,TDZ0
550803016,1,TWUV
550803016,1,TTO7
550803016,1,TSM0
550803016,1,TN04
550803016,1,TLA7
550803016,1,TJX3
550803016,1,TWQJ
550803016,1,TKC9
550803016,1,TAT3
550803016,1,TGR3
550803016,1,TAIX
550803016,1,TX8D
550803016,1,TJZ7
550803016,1,TSU1
550803016,1,TLZ8
550803016,1,TLM7
550803016,1,TFZ6
550803016,1,TDG7
550803016,1,TARK
550803016,1,TDV0
550803016,1,TA2X
550803016,1,TX7D
550803016,1,TV36
550803016,1,TZ96
550803016,1,TXYI
550803016,1,TWWM
550803016,1,TTB7
550803016,1,TS17
550803016,1,TDS8
550803016,1,TW36
550803016,1,TPH5
550803016,1,TFQ9
550803016,1,TGW0
550803016,1,TWWN
550803016,1,TFQ8
550803016,1,TEW4
550803016,1,TW91
550803016,1,TWWC
550803016,1,TWTG
550803016,1,TDP7
550803016,1,TAB1
550803016,1,TWUF
550803016,1,TQ78
550803016,1,TCH7
550803016,1,F1YD
550803016,1,TJV0
550803016,1,TA8M
550803016,1,TSU9
550803016,1,TCM8
550803016,1,TTA2
550803016,1,TEZ2
550803016,1,TA8K
550803016,1,TX7R
550803016,1,TGH9
550803016,1,TFV4
550803016,1,TAHB
550803016,1,TAB2
550803016,1,T57E
550803016,1,T35J
550803016,1,TSM8
550803016,1,TK78
550803016,1,TWWJ
550803016,1,TWVZ
550803016,1,TTO6
550803016,1,TSX9
550803016,1,TLA1
550803016,1,T193
550803016,1,TWVH
550803016,1,TA8I
550803016,1,TKC4
550803016,1,T197
550803016,1,TX5E
550803016,1,TWWB
550803016,1,TKE7
550803016,1,TDD9
550803016,1,TWVD
550803016,1,TX6W
550803016,1,TWQN
550803016,1,TS07
550803016,1,TKN7
550803016,1,TJC7
550803016,1,FRZ1
550803016,1,TSL3
550803016,1,TGZ8
550803016,1,TDY7
550803016,1,TTC0
550803016,1,TOP3
550803016,1,TKU0
550803016,1,TH54
550803016,1,TSK6
550803016,1,TLQ7
550803016,1,TDH1
550803016,1,TX22
550803016,1,TWVI
550803016,1,T152
550803016,1,TW09
550803016,1,TSL6
550803016,1,TLP3
550803016,1,TJH3
550803016,1,TTD0
550803016,1,TKV7
550803016,1,TWTP
550803016,1,TSY9
550803016,1,TJM3
550803016,1,TIZ8
550803016,1,TFR6
550803016,1,TWQF
550803016,1,TN05
550803016,1,TPZ2
550803016,1,TPW3
550803016,1,T1P1
550803016,1,TMI9
550803016,1,9524
550803016,1,TX5T
550803016,1,TTQ4
550803016,1,TP25
550803016,1,TJZ6
550803016,1,TFK6
550803016,1,TJH9
550803016,1,TGW4
550803016,1,TX4Y
550803016,1,TW74
550803016,1,TSX1
550803016,1,TJD9
550803016,1,TDB6
550803016,1,T1QZ
550803016,1,TKU1
550803016,1,TQA4
550803016,1,FRZ4
550803016,1,TSN6
550803016,1,TQ17
550803016,1,TAMU
550803016,1,T588
550803016,1,TJV5
550803016,1,TWTF
550803016,1,TAJD
550803016,1,TTD7
550803016,1,TGY5
550803016,1,TAIW
550803016,1,8057
550803016,1,TZD8
550803016,1,FR1A
550803016,1,TFV6
550803016,1,TDO9
550803016,1,TSU2
550803016,1,TA2N
550803016,1,TZTP
550803016,1,TWUM
550803016,1,TSZ1
550803016,1,TS04
550803016,1,TLJ2
550803016,1,T1BW
550803016,1,FR1Z
550803016,1,TW35
550803016,1,TKZ0
550803016,1,T198
550803016,1,TW66
550803016,1,TEY9
550803016,1,TXL4
550803016,1,FR2A
550803016,1,TSU4
550803016,1,TO86
550803016,1,TJQ2
550803016,1,5857
550803016,1,TWTH
550803016,1,TPK9
550803016,1,TSU0
550803016,1,TGW3
550803016,1,TGI6
550803016,1,TCJ7
550803016,1,TK79
550803016,1,TOF2
550803016,1,T811
550803016,1,TSU8
550803016,1,TX3K
550803016,1,TS23
550803016,1,TGA9
550803016,1,TDO1
550803016,1,TAT4
550803016,1,TTC7
550803016,1,TBA0
550803016,1,T961
550803016,1,TWWQ
550803016,1,TFR5
550803016,1,TX5D
550803016,1,TX4M
550803016,1,TSV7
550803016,1,TGI8
550803016,1,TEV7
550803016,1,TS03
550803016,1,TLA8
550803016,1,TSY8
550803016,1,TR94
550803016,1,T64O
550803016,1,TIR8
550803016,1,TGZ5
550803016,1,TXZR
550803016,1,TWTT
550803016,1,TQD4
550803016,1,TWWH
550803016,1,TKT1
550803016,1,TEZ4
550803016,1,TSW9
550803016,1,TGD6
550803016,1,TDX9
550803016,1,TSW0
550803016,1,TAN5
550803016,1,TJD2
550803016,1,TX7E
550803016,1,TWTZ
550803016,1,TTB5
550803016,1,TLP2
550803016,1,TJD4
550803016,1,TFZ8
550803016,1,TFR4
550803016,1,TAQO
550803016,1,TAJC
550803016,2,TWPO
550803016,2,TKY3
550803016,2,9592
550803016,2,5885
550803016,2,TH26
550803016,2,TSN5
550803016,2,TMK3
550803016,2,TGV4
550803016,2,TCT0
550803016,2,TWPS
550803016,2,5787
550803016,2,TAUT
550803016,2,TO07
550803016,2,TDX4
550803016,2,TE45
550803016,2,TDN3
550803016,2,TO17
550803016,2,TA13
550803016,2,TXXO
550803016,2,TKY0
550803016,2,TIR2
550803016,2,TCV8
550803016,2,T926
550803016,2,TKZ2
550803016,2,TCV3
550803016,2,T827
550803016,2,TSP6
550803016,2,TKD4
550803016,2,5994
550803016,2,TDX8
550803016,2,8105
550803016,2,TJD8
550803016,2,TG54
550803016,2,TS13
550803016,2,TM78
550803016,2,TER4
550803016,2,TAN3
550803016,2,TH50
550803016,2,TEA6
550803016,2,5964
550803016,2,TWQA
550803016,2,TR99
550803016,2,TLG6
550803016,2,TDY2
550803016,2,TE40
550803016,2,8311
550803016,2,8000
550803016,2,TQ48
550803016,2,TIY3
550803016,2,TJP6
550803016,2,TG71
550803016,2,TEW3
550803016,2,TQE6
550803016,2,TJQ3
550803016,2,TX1T
550803016,2,T958
550803016,2,5743
550803016,2,TY52
550803016,2,TLA3
550803016,2,1912
550803016,2,TO27
550803016,2,TZ59
550803016,2,TLU7
550803016,2,TY32
550803016,2,TIQ8
550803016,2,5823
550803016,2,TU29
550803016,2,TU87
550803016,2,TCJ3
550803016,2,T0N8
550803016,2,FR2Z
550803016,2,TTW0
550803016,2,TGC9
550803016,2,TLJ9
550803016,2,TFV0
550803016,2,5758
550803016,2,T928
550803016,2,9570
550803016,2,TDE2
550803016,2,TO41
550803016,2,FR1U
550803016,2,TAN2
550803016,2,8028
550803016,2,TWVY
550803016,2,T563
550803016,2,9529
550803016,2,TCN2
550803016,2,TC89
550803016,2,TA9Z
550803016,2,TR52
550803016,2,TDP4
550803016,2,TDD7
550803016,2,TY28
550803016,2,TH37
550803016,2,TFA8
550803016,2,TPU3
550803016,2,TSN1
550803016,2,FR2S
550803016,2,5760
550803016,2,TPM9
550803016,2,TAJL
550803016,2,TCN5
550803016,2,9584
550803016,2,TZ58
550803016,2,TG66
550803016,2,TM15
550803016,2,TKN8
550803016,2,TTY0
550803016,2,TZ89
550803016,2,TR59
550803016,2,TLS1
550803016,2,TK51
550803016,2,T664
550803016,2,T1OG
550803016,2,TST6
550803016,2,T92K
550803016,2,TSO2
550803016,2,T632
550803016,2,TZ60
550803016,2,5780
550803016,2,TWPW
550803016,2,T88N
550803016,2,TSP1
550803016,2,TX3R
550803016,2,TDT4
550803016,2,TDE8
550803016,2,TIR0
550803016,2,T9ME
550803016,2,TEG1
550803016,2,T637
550803016,2,5815
550803016,2,TA1M
550803016,2,9532
550803016,2,TTS8
550803016,2,TDS6
550803016,2,TDO0
550803016,2,1879
550803016,2,TL34
550803016,2,TEW1
550803016,2,1994
550803016,2,TIR1
550803016,2,TASO
550803016,2,8004
550803016,2,TX4P
550803016,2,TWQG
550803016,2,TKN6
550803016,2,TEZ0
550803016,2,8140
550803016,2,TZVD
550803016,2,TTB1
550803016,2,T846
550803016,2,T779
550803016,2,TX72
550803016,2,TX4K
550803016,2,TSQ6
550803016,2,TAQL
550803016,2,TAQE
550803016,2,TV28
550803016,2,TKA8
550803016,2,T527
550803016,2,TX6P
550803016,2,TXQ3
550803016,2,TAB5
550803016,2,8398
550803016,2,TP79
550803016,2,TNO6
550803016,2,TFD5
550803016,2,5940
550803016,2,TX3M
550803016,2,TX1Z
550803016,2,TS27
550803016,2,TI07
550803016,2,TWPA
550803016,2,TWQR
550803016,2,TSO9
550803016,2,9410
550803016,2,TO55
550803016,2,TEZ3
550803016,2,TDT1
550803016,2,TQ49
550803016,2,TLI8
550803016,2,TED4
550803016,2,TQE9
550803016,2,TG58
550803016,2,TB55
550803016,2,TS25
550803016,2,TDE7
550803016,2,T1DX
550803016,2,TZ56
550803016,2,TFC0
550803016,2,TEB2
550803016,2,TAPQ
550803016,2,T88O
550803016,2,TOG8
550803016,2,TX3O
550803016,2,TWPV
550803016,2,TX06
550803016,2,FRZ7
550803016,2,8006
550803016,2,8333
550803016,2,TT87
550803016,2,TFV2
550803016,2,T559
550803016,2,5838
550803016,2,TX1S
550803016,2,TX19
550803016,2,TU41
550803016,2,TI08
550803016,2,TCX8
550803016,2,5996
550803016,2,TY29
550803016,2,TFI1
550803016,2,TSM3
550803016,2,TPO5
550803016,2,TZ31
550803016,2,TEV5
550803016,2,T815
550803016,2,T0HZ
550803016,2,TTL1
550803016,2,TAN4
550803016,2,TSL1
550803016,2,TLS0
550803016,2,TZ82
550803016,2,TU58
550803016,2,8323
550803016,2,TSM1
550803016,2,TXXP
550803016,2,T9QO
550803016,2,8299
550803016,2,TH98
550803016,2,9519
550803016,2,TGZ9
550803016,2,8356
550803016,2,5824
550803016,2,TU77
550803016,2,TN49
550803016,2,TJU7
550803016,2,8069
550803016,2,TU28
550803016,2,5969
550803016,2,TG0D
550803016,2,TDN4
550803016,2,9087
550803016,2,TJH2
550803016,2,TSR7
550803016,2,TSZ9
550803016,2,T59I
550803016,2,9089
550803016,2,T39Q
550803016,2,TWPT
550803016,2,TWPI
550803016,2,TN03
550803016,2,TIR3
550803016,2,5686
550803016,2,TTV8
550803016,2,TJY9
550803016,2,TCH3
550803016,2,TEA2
550803016,2,TW58
550803016,2,TLH0
550803016,2,TML7
550803016,2,TFQ2
550803016,2,TC84
550803016,2,T1DL
550803016,2,F1GG
550803016,2,8008
550803016,2,TSK7
550803016,2,TGV6
550803016,2,8019
550803016,2,TX48
550803016,2,TX1J
550803016,2,TKT9
550803016,2,TQ54
550803016,2,TJC4
550803016,2,TC83
550803016,2,TAWB
550803016,2,TJT9
550803016,2,TCM7
550803016,2,TXXN
550803016,2,TEV6
550803016,2,T86A
550803016,2,TFI6
550803016,2,TAPR
550803016,2,TFV3
550803016,2,TI72
550803016,2,TDE0
550803016,2,TR54
550803016,2,TX97
550803016,2,TSQ2
550803016,2,5820
550803016,2,TK50
550803016,2,TSL2
550803016,2,T532
550803016,2,8332
550803016,2,TSK9
550803016,2,8324
550803016,2,T62K
550803016,2,T1BH
550803016,2,FR3P
550803016,2,TY5B
550803016,2,TGD1
550803016,2,TXRN
550803016,2,9221
550803016,2,TPH8
550803016,2,TA2F
550803016,2,T531
550803016,2,TQD5
550803016,2,TFE9
550803016,2,5872
550803016,2,TG56
550803016,2,TFC4
550803016,2,TLN3
550803016,2,TS14
550803016,2,TR58
550803016,2,T1AK
550803016,2,9618
550803016,2,TKN4
550803016,2,TN20
550803016,2,TL16
550803016,2,TX99
550803016,2,TX1R
550803016,2,TFV1
550803016,2,TSM9
550803016,2,TP10
550803016,2,TCX6
550803016,2,TO66
550803016,2,TJX4
550803016,2,TEW6
550803016,2,TR97
550803016,2,TFF7
550803016,3,TX6A
550803016,3,TPZ1
550803016,3,TX8B
550803016,3,TWVS
550803016,3,TWTS
550803016,3,TO39
550803016,3,TWWD
550803016,3,TSZ6
550803016,3,TEU5
550803016,3,TDZ4
550803016,3,TX6Q
550803016,3,TWTB
550803016,3,TWSM
550803016,3,TXV4
550803016,3,TX4Q
550803016,3,TWUX
550803016,3,TFA0
550803016,3,TTB8
550803016,3,TO40
550803016,3,TAMX
550803016,3,TSY5
550803016,3,TQD6
550803016,3,TFC6
550803016,3,TWTO
550803016,3,TY65
550803016,3,TSY2
550803016,3,TX5Y
550803016,3,TAPJ
550803016,3,TTA6
550803016,3,TJA4
550803016,3,TPZ6
550803016,3,TP16
550803016,3,TA8J
550803016,3,TDU5
550803016,3,TX1Q
550803016,3,T1QY
550803016,3,5790
550803016,3,TDU3
550803016,3,TKQ9
550803016,3,TJF1
550803016,3,8397
550803016,3,TTF2
550803016,3,TFS1
550803016,3,TAJA
550803016,3,8373
550803016,3,TWTY
550803016,3,T81T
550803016,3,T33V
550803016,3,TJJ6
550803016,3,TCE8
550803016,3,TJL0
550803016,3,TOY4
550803016,3,TKD8
550803016,3,TT18
550803016,3,TLX4
550803016,3,T35N
550803016,3,TWTU
550803016,3,TWSL
550803016,3,TDW0
550803016,3,TKB6
550803016,3,T43D
550803016,3,TKD6
550803016,3,TK76
550803016,3,TX8O
550803016,3,TTE3
550803016,3,TSZ4
550803016,3,TAQU
550803016,3,TX6H
550803016,3,TTE8
550803016,3,TFR2
550803016,3,T149
550803016,3,TSW2
550803016,3,TSY4
550803016,3,TU99
550803016,3,TWOZ
550803016,3,TLH4
550803016,3,TWUR
550803016,3,TFM8
550803016,3,T1RB
550803016,3,TXZE
550803016,3,TZA4
550803016,3,TGA2
550803016,3,T62U
550803016,3,TWTC
550803016,3,TX7X
550803016,3,TKB5
550803016,3,TGA7
550803016,3,TWUK
550803016,3,TATB
550803016,3,T148
550803016,3,TXA1
550803016,3,TJL8
550803016,3,FR2R
550803016,3,TSX6
550803016,3,TAP6
550803016,3,TZE3
550803016,3,TWUG
550803016,3,T76M
550803016,3,TLJ6
550803016,3,TAFX
550803016,3,TX6N
550803016,3,TPN7
550803016,3,TTJ7
550803016,3,TME2
550803016,3,TJJ7
550803016,3,TDU2
550803016,3,T88Q
550803016,3,TJZ2
550803016,3,T80R
550803016,3,T9SK
550803016,3,TZTU
550803016,3,TWTV
550803016,3,TV32
550803016,3,T1HQ
550803016,3,TJG6
550803016,3,TTC9
550803016,3,TWUT
550803016,3,TSO7
550803016,3,T529
550803016,3,TWSI
550803016,3,TAPI
550803016,3,T82O
550803016,3,TCE1
550803016,3,TX7F
550803016,3,TU13
550803016,3,TL89
550803016,3,T1W5
550803016,3,TXZN
550803016,3,TW65
550803016,3,S0AE
550803016,3,TX7P
550803016,3,TWTQ
550803016,3,TV31
550803016,3,T80P
550803016,3,TXZT
550803016,3,TKB0
550803016,3,T35G
550803016,3,TX6Z
550803016,3,TTW5
550803016,3,TOQ1
550803016,3,TLN4
550803016,3,TDO2
550803016,3,TDB1
550803016,3,TX76
550803016,3,TLU9
550803016,3,TGR6
550803016,3,TWUP
550803016,3,TTW1
550803016,3,TLJ0
550803016,3,TDO3
550803016,3,TXZS
550803016,3,TW90
550803016,3,TTR6
550803016,3,TT99
550803016,3,TMJ1
550803016,3,TCA0
550803016,3,T33J
550803016,3,TLU8
550803016,3,TLR4
550803016,3,TJF6
550803016,3,TJZ0
550803016,3,TX6D
550803016,3,TWTM
550803016,3,TTP0
550803016,3,TTE0
550803016,3,TWPB
550803016,3,TTA8
550803016,3,TWTW
550803016,3,TGL9
550803016,3,T57D
550803016,3,TX6F
550803016,3,T9IV
550803016,3,TEB4
550803016,3,T84H
550803016,3,T1TU
550803016,3,TX6M
550803016,3,5805
550803016,3,TWVN
550803016,3,TWVF
550803016,3,TQ11
550803016,3,TY57
550803016,3,TX6V
550803016,3,TWUU
550803016,3,TWRL
550803016,3,TKC3
550803016,3,TJE0
550803016,3,TER5
550803016,3,TTF8
550803016,3,T62L
550803016,3,TAVA
550803016,3,TWVP
550803016,3,TM07
550803016,3,TKB3
550803016,3,TJC3
550803016,3,SZ9H
550803016,3,TU03
550803016,3,TDD4
550803016,3,TY12
550803016,3,TWUO
550803016,3,TAK7
550803016,3,TWST
550803016,3,TV95
550803016,3,TPU9
550803016,3,TTC5
550803016,3,TTA4
550803016,3,TX44
550803016,3,TW67
550803016,3,TK62
550803016,3,TDU8
550803016,3,TJK8
550803016,3,TJA5
550803016,3,TWTN
550803016,3,TA2J
550803016,3,FRMB
550803016,3,TTA3
550803016,3,TSU6
550803016,3,TM05
550803016,3,T58Q
550803016,3,TZTV
550803016,3,TX8W
550803016,3,TX7G
550803016,3,TJF3
550803016,3,TX5R
550803016,3,T9NB
550803016,3,TX21
550803016,3,TME0
550803016,3,TV94
550803016,3,TCR3
550803016,3,TX8N
550803016,3,TX7M
550803016,3,TARV
550803016,3,TT20
550803016,3,TSP3
550803016,3,TMD9
550803016,3,TFN2
550803016,3,TDY5
550803016,3,TAWD
550803016,3,TWTJ
550803016,3,TWSY
550803016,3,TDD5
550803016,3,TSW5
550803016,3,TEY8
550803016,3,TCG9
550803016,3,TAG8
550803016,3,TWUI
550803016,3,TST8
550803016,3,TWTD
550803016,3,TOH2
550803016,3,T1CO
550803016,3,TWSR
550803016,3,TR48
550803016,3,T9XA
550803016,3,TX5F
550803016,3,T89F
550803016,3,T52Q
550803016,3,TTS1
550803016,3,TTB4
550803016,3,THA5
550803016,3,TWWE
550803016,3,TTA1
550803016,3,TPI2
550803016,3,TTK9
550803016,3,TEA9
550803016,3,TX7N
550803016,3,TLM8
550803016,3,TLQ8
550803016,3,T64N
550803016,3,TW63
550803016,3,TPZ4
550803016,3,TKB7
550803016,3,TEZ1
550803016,3,TXW5
550803016,3,T86C
550803016,3,TFK5
550803016,3,TA06
550803016,3,TME4
550803016,3,TCD0
550803016,3,TEB6
550803016,3,TJF7
550803016,3,TA3A
550803016,3,TU85
550803016,3,T36A
550803016,3,TZE1
550803016,3,TLB0
550803016,3,T35I
550803016,3,TP21
550803016,3,T199
550803016,3,TTC3
550803016,3,T11F
550803016,3,TV33
550803016,3,FR2Q
550803016,3,TPW2
550803016,3,TWVO
550803016,3,TW46
550803016,3,TWVG
550803016,3,TL36
550803016,3,T38C
550803016,3,TWVA
550803016,3,TX96
550803016,3,TJK6
550803016,3,TO63
550803016,3,TWSZ
550803016,3,TTC2
550803016,3,TCT6
550803016,3,TWSP
550803016,3,TX7Q
550803016,3,TTA0
550803016,3,T174
550803016,3,TWQP
550803016,3,TWVV
550803016,3,TR09
550803016,3,TJE1
550803016,3,TAWC
550803016,3,TTO8
550803016,3,TJ95
550803016,3,TSY3
550803016,3,TWUZ
550803016,3,TTS0
550803016,3,TDJ2
550803016,3,TLJ3
550803016,3,TW06
550803016,3,TX5S
550803016,3,TAJJ
550803016,3,TLZ9
550803016,3,T41K
550803016,3,9583
550803016,4,TEW8
550803016,4,TXYQ
550803016,4,TX6J
550803016,4,TX66
550803016,4,TIR5
550803016,4,TSZ5
550803016,4,TLA5
550803016,4,TH81
550803016,4,TDN8
550803016,4,TAT2
550803016,4,TWVX
550803016,4,TTD3
550803016,4,TAA3
550803016,4,9510
550803016,4,TAGJ
550803016,4,TAZV
550803016,4,TS82
550803016,4,TIU7
550803016,4,TEQ9
550803016,4,T9GT
550803016,4,TS32
550803016,4,T847
550803016,4,TPW4
550803016,4,TGV7
550803016,4,TO38
550803016,4,TLU5
550803016,4,TDU4
550803016,4,TWSW
550803016,4,TH80
550803016,4,TFZ1
550803016,4,TDY1
550803016,4,TDO7
550803016,4,TQD3
550803016,4,TPK7
550803016,4,TQD2
550803016,4,TDW1
550803016,4,TLB4
550803016,4,TLA2
550803016,4,TBA9
550803016,4,TWPD
550803016,4,TSV8
550803016,4,TP77
550803016,4,TKY5
550803016,4,TIX2
550803016,4,TA7M
550803016,4,TZUQ
550803016,4,TP63
550803016,4,TOG9
550803016,4,TN75
550803016,4,TFM9
550803016,4,TDV3
550803016,4,TWWS
550803016,4,T9OC
550803016,4,TTY1
550803016,4,TKC5
550803016,4,TGA1
550803016,4,TBA5
550803016,4,T11C
550803016,4,TQ97
550803016,4,TR87
550803016,4,TJP5
550803016,4,T654
550803016,4,TWPP
550803016,4,TU86
550803016,4,5783
550803016,4,TY55
550803016,4,TTT0
550803016,4,TJK9
550803016,4,FR2J
550803016,4,TZUR
550803016,4,TX6Y
550803016,4,TL12
550803016,4,TJV2
550803016,4,9535
550803016,4,9563
550803016,4,TTY4
550803016,4,TXXE
550803016,4,TSR1
550803016,4,TDF1
550803016,4,T670
550803016,4,TZNU
550803016,4,TX1O
550803016,4,TGJ0
550803016,4,TCY1
550803016,4,TXV5
550803016,4,TP67
550803016,4,TSY1
550803016,4,TIS3
550803016,4,9666
550803016,4,TIQ7
550803016,4,TFE5
550803016,4,TX3L
550803016,4,T1DM
550803016,4,TX6C
550803016,4,TX5C
550803016,4,TW38
550803016,4,TD08
550803016,4,T0AH
550803016,4,T9QT
550803016,4,TPZ3
550803016,4,TY30
550803016,4,TGL8
550803016,4,T866
550803016,4,TP20
550803016,4,TMJ0
550803016,4,TSQ5
550803016,4,8063
550803016,4,TWVJ
550803016,4,TIS1
550803016,4,TSW1
550803016,4,TSP2
550803016,4,TFM7
550803016,4,TX3Q
550803016,4,TWTR
550803016,4,TW64
550803016,4,T76K
550803016,4,8134
550803016,4,TIY2
550803016,4,TAFY
550803016,4,TAHC
550803016,4,TPK8
550803016,4,TGC7
550803016,4,TTL2
550803016,4,TIZ9
550803016,4,TFS0
550803016,4,TX1U
550803016,4,TV40
550803016,4,TK58
550803016,4,TFR3
550803016,4,TU20
550803016,4,TP81
550803016,4,T630
550803016,4,TZ80
550803016,4,TPW9
550803016,4,TCT5
550803016,4,TMG3
550803016,4,TDZ5
550803016,4,T23I
550803016,4,TQ23
550803016,4,TCV4
550803016,4,TKC8
550803016,4,TY61
550803016,4,8285
550803016,4,5694
550803016,4,TWQS
550803016,4,TP26
550803016,4,TWUL
550803016,4,TJV1
550803016,4,TFS2
550803016,4,TZ27
550803016,4,TM97
550803016,4,TTD6
550803016,4,TO77
550803016,4,TW61
550803016,4,TSP7
550803016,4,TW37
550803016,4,TTE4
550803016,4,TKZ1
550803016,4,TGW2
550803016,4,TPU8
550803016,4,FR2X
550803016,4,TST7
550803016,4,TKD9
550803016,4,TQ24
550803016,4,TFR1
550803016,4,T86D
550803016,4,T44F
550803016,4,T39R
550803016,4,5862
550803016,4,TWQE
550803016,4,T28R
550803016,4,TSW8
550803016,4,TKV8
550803016,4,TAPM
550803016,4,TWSE
550803016,4,T75F
550803016,4,T151
550803016,4,TZ57
550803016,4,TDZ2
550803016,4,TPZ8
550803016,4,TTC4
550803016,4,TU01
550803016,4,TME3
550803016,4,TJL7
550803016,4,TW89
550803016,4,TZUT
550803016,4,TWWP
550803016,4,TK53
550803016,4,T86F
550803016,4,TXXF
550803016,4,TWSJ
550803016,4,TAUZ
550803016,4,TV43
550803016,4,TX3H
550803016,4,TZUU
550803016,4,TEZ8
550803016,4,T43F
550803016,4,FR1D
550803016,4,TWTE
550803016,4,T39S
550803016,4,TLA9
550803016,4,9530
550803016,4,TX1M
550803016,4,TO83
550803016,4,TLR0
550803016,4,TLB3
550803016,4,TKB8
550803016,4,TFN1
550803016,4,TXZQ
550803016,4,TEW7
550803016,4,TX7O
550803016,4,TTA5
550803016,4,TP78
550803016,4,TGC8
550803016,4,TZZV
550803016,4,TX8A
550803016,4,T195
550803016,4,TO76
550803016,4,TKV1
550803016,4,8334
550803016,4,TL04
550803016,4,TN96
550803016,4,TFR0
550803016,4,TU88
550803016,4,T1BR
550803016,4,5692
550803016,4,TY58
550803016,4,T89Q
550803016,4,8344
550803016,4,5734
550803016,4,TTA7
550803016,4,TPM3
550803016,4,TCY2
550803016,4,TCQ9
550803016,4,T61P
550803016,4,1930
550803016,4,TPH6
550803016,4,TL59
550803016,4,TFZ5
550803016,4,TSW6
550803016,4,TGI3
550803016,4,TS06
550803016,4,TEU4
550803016,4,TTR5
550803016,4,TJY8
550803016,4,TF24
550803016,4,TWVB
550803016,4,TJE4
550803016,4,TW70
550803016,4,5831
550803016,4,TX7J
550803016,4,TU89
550803016,4,TWWG
550803016,4,TCN6
550803016,4,TGI0
550803016,4,TDG5
550803016,4,TWVC
550803016,4,TS22
550803016,4,TDZ1
550803016,4,TMJ2
550803016,4,TFQ1
550803016,4,TR98
550803016,4,TFV7
550803016,4,TCY3
550803016,4,TSX7
550803016,4,TQ98
550803016,4,TPW7
550803016,4,TV30
550803016,4,TX3Z
550803016,4,TWUA
550803016,4,TS87
550803016,4,TIR7
550803016,4,TEQ4
550803016,4,F1PB
550803016,4,9701
550803016,4,T35X
550803016,4,1972
550803016,4,TTD1
550803016,4,TLM6
550803016,4,TLM2
550803016,4,T631
550803016,4,TSW7
550803016,4,TAG7
550803016,4,TLB2
550803016,4,TKY9
550803016,4,TTL6
550803016,4,T1BF
550803016,4,TKV9
550803016,4,TWTL
550803016,4,TTD2
550803016,4,TGR2
550803016,4,FRZ5
550803016,4,TP80
550803016,4,TOA3
550803016,4,TJP4
550803016,4,TL37
550803016,4,TGI7
550803016,4,TDO8
550803016,4,TWWA
550803016,4,TPU7
550803016,4,TPO3
550803016,4,TKR7
550803016,4,TSP9
550803016,4,TAZY
550803016,4,TSX0
550803016,4,TWVL
550803016,4,T41J
550803016,5,TSQ9
550803016,5,F1ZE
550803016,5,TU30
550803016,5,TJQ4
550803016,5,9616
550803016,5,T76N
550803016,5,TM30
550803016,5,T628
550803016,5,T43P
550803016,5,9538
550803016,5,8111
550803016,5,TU37
550803016,5,TCN4
550803016,5,T85Y
550803016,5,TX41
550803016,5,TSK5
550803016,5,TJZ1
550803016,5,THA3
550803016,5,R216
550803016,5,T1BG
550803016,5,F1YE
550803016,5,TWTK
550803016,5,TV61
550803016,5,9614
550803016,5,1990
550803016,5,TSO0
550803016,5,5847
550803016,5,TCV7
550803016,5,TCS9
550803016,5,TWPR
550803016,5,TDE6
550803016,5,TAX1
550803016,5,T526
550803016,5,T956
550803016,5,TSN8
550803016,5,T11D
550803016,5,FR2M
550803016,5,TGZ4
550803016,5,T86W
550803016,5,TCT2
550803016,5,TY5C
550803016,5,TSN7
550803016,5,TO67
550803016,5,TX1N
550803016,5,TSR0
550803016,5,TOW4
550803016,5,TCU8
550803016,5,5746
550803016,5,TGV5
550803016,5,TEA3
550803016,5,T9HK
550803016,5,T147
550803016,5,TH47
550803016,5,T1P3
550803016,5,9518
550803016,5,TL35
550803016,5,FR1Q
550803016,5,5748
550803016,5,TSK2
550803016,5,T41X
550803016,5,9554
550803016,5,TAV7
550803016,5,TG90
550803016,5,F1NE
550803016,5,TX3V
550803016,5,TP33
550803016,5,TSL7
550803016,5,T676
550803016,5,8086
550803016,5,T783
550803016,5,8015
550803016,5,TXP6
550803016,5,TR92
550803016,5,T43C
550803016,5,8018
550803016,5,TWOX
550803016,5,TDX6
550803016,5,TSL0
550803016,5,TSQ1
550803016,5,1934
550803016,5,TO42
550803016,5,TKA7
550803016,5,9574
550803016,5,8075
550803016,5,T623
550803016,5,1902
550803016,5,TSM4
550803016,5,TQ55
550803016,5,TCH1
550803016,5,TW87
550803016,5,TSM5
550803016,5,TKT0
550803016,5,TFU7
550803016,5,TDX7
550803016,5,TTL4
550803016,5,TIY1
550803016,5,TAUE
550803016,5,8329
550803016,5,T9CV
550803016,5,TFI5
550803016,5,T806
550803016,5,TLA6
550803016,5,5736
550803016,5,TSR2
550803016,5,T863
550803016,5,8375
550803016,5,T808
550803016,5,5970
550803016,5,8062
550803016,5,TXP7
550803016,5,TWQO
550803016,5,TSS3
550803016,5,5765
550803016,5,5785
550803016,5,FR3M
550803016,5,9673
550803016,5,TQ56
