sap_id,br_code,min_qty,max_qty
493946187,TNS1,3,40
494001034,TNS1,3,40
493923655,TNS1,3,40
493926747,TNS1,3,40
493921392,TNS1,3,40
493922598,TNS1,3,40
493923650,TNS1,3,40
493924384,TNS1,3,40
493924651,TNS1,3,40
493925215,TNS1,3,40
493932687,TNS1,3,40
493944654,TNS1,3,40
493950336,TNS1,3,40
494007807,TNS1,3,40
493922278,TNS1,3,40
493932662,TNS1,3,40
493925825,TNS1,3,40
493924987,TNS1,3,40
493925642,TNS1,3,40
493922513,TNS1,3,40
493924430,TNS1,3,40
493925986,TNS1,3,40
493928764,TNS1,3,40
493930942,TNS1,3,40
493931506,TNS1,3,40
493933702,TNS1,3,40
493947192,TNS1,3,40
493950956,TNS1,3,40
494003691,TNS1,3,40
493922924,TNS1,3,40
493925387,TNS1,3,40
493947154,TNS1,3,40
493924901,TNS1,3,40
493924537,TNS1,3,40
494000824,TNS1,3,40
493924638,TNS1,3,40
491376448,TNS1,3,40
493944863,TNS1,3,40
493926122,TNS1,3,40
493925553,TNS1,3,40
494005511,TNS1,3,40
494002497,TNS1,3,40
493924172,TNS1,3,40
493922025,TNS1,3,40
493923861,TNS1,3,40
494002060,TNS1,3,40
493921514,TNS1,3,40
493923903,TNS1,3,40
494004476,TNS1,3,40
493924160,TNS1,3,40
493945931,TNS1,3,40
493926764,TNS1,3,40
493922411,TNS1,3,40
493922067,TNS1,3,40
493925354,TNS1,3,40
493921976,TNS1,3,40
493947540,TNS1,3,40
493921552,TNS1,3,40
493925871,TNS1,3,40
493928270,TNS1,3,40
493924190,TNS1,3,40
493925677,TNS1,3,40
493921423,TNS1,3,40
493926381,TNS1,3,40
494004734,TNS1,3,40
493924630,TNS1,3,40
493929912,TNS1,3,40
493925575,TNS1,3,40
493921935,TNS1,3,40
493926355,TNS1,3,40
494000762,TNS1,3,40
493923402,TNS1,3,40
494002492,TNS1,3,40
493921700,TNS1,3,40
493923693,TNS1,3,40
493930150,TNS1,3,40
493933301,TNS1,3,40
493947400,TNS1,3,40
493950749,TNS1,3,40
494000729,TNS1,3,40
493952057,TNS1,3,40
493925138,TNS1,3,40
493922983,TNS1,3,40
493922101,TNS1,3,40
493924264,TNS1,3,40
493923043,TNS1,3,40
493926167,TNS1,3,40
493925550,TNS1,3,40
493926777,TNS1,3,40
493926300,TNS1,3,40
490506849,TNS1,3,40
490005080,TNS1,3,40
493923403,TNS1,3,40
493922274,TNS1,3,40
493925820,TNS1,3,40
494000622,TNS1,3,40
493923868,TNS1,3,40
493951083,TNS1,3,40
493926099,TNS1,3,40
493934108,TNS1,3,40
493947985,TNS1,3,40
493925296,TNS1,3,40
493921612,TNS1,3,40
493924099,TNS1,3,40
493933350,TNS1,3,40
494005503,TNS1,3,40
493949546,TNS1,3,40
493926174,TNS1,3,40
493921566,TNS1,3,40
494000767,TNS1,3,40
493947880,TNS1,3,40
493922893,TNS1,3,40
493921425,TNS1,3,40
493923502,TNS1,3,40
493925493,TNS1,3,40
491946257,TNS1,3,40
493924071,TNS1,3,40
493926726,TNS1,3,40
493950683,TNS1,3,40
493926073,TNS1,3,40
493948843,TNS1,3,40
493922928,TNS1,3,40
493926080,TNS1,3,40
493926128,TNS1,3,40
493922580,TNS1,3,40
493948274,TNS1,3,40
493922602,TNS1,3,40
493921665,TNS1,3,40
493947646,TNS1,3,40
493946050,TNS1,3,40
494000979,TNS1,3,40
493922240,TNS1,3,40
493923253,TNS1,3,40
493931411,TNS1,3,40
493931878,TNS1,3,40
493925319,TNS1,3,40
494003587,TNS1,3,40
493925779,TNS1,3,40
494000728,TNS1,3,40
493944606,TNS1,3,40
493922359,TNS1,3,40
490004837,TNS1,3,40
493922479,TNS1,3,40
493926135,TNS1,3,40
493948314,TNS1,3,40
493926018,TNS1,3,40
493925922,TNS1,3,40
493921458,TNS1,3,40
493922651,TNS1,3,40
494000545,TNS1,3,40
494000703,TNS1,3,40
493923500,TNS1,3,40
494000911,TNS1,3,40
493924480,TNS1,3,40
493923250,TNS1,3,40
493924719,TNS1,3,40
493922927,TNS1,3,40
493923412,TNS1,3,40
493921462,TNS1,3,40
493925073,TNS1,3,40
493922119,TNS1,3,40
493926646,TNS1,3,40
493947457,TNS1,3,40
493924007,TNS1,3,40
493922939,TNS1,3,40
493945929,TNS1,3,40
493949789,TNS1,3,40
493925569,TNS1,3,40
493926247,TNS1,3,40
491469746,TNS1,3,40
493924776,TNS1,3,40
493924128,TNS1,3,40
493921715,TNS1,3,40
493922020,TNS1,3,40
493926281,TNS1,3,40
493922631,TNS1,3,40
494002555,TNS1,3,40
493926591,TNS1,3,40
493929262,TNS1,3,40
493924513,TNS1,3,40
493950449,TNS1,3,40
493924288,TNS1,3,40
493924851,TNS1,3,40
493927348,TNS1,3,40
493934641,TNS1,3,40
493930753,TNS1,3,40
493932622,TNS1,3,40
493925010,TNS1,3,40
493925646,TNS1,3,40
493923140,TNS1,3,40
493921760,TNS1,3,40
493922343,TNS1,3,40
490020612,TNS1,3,40
493944528,TNS1,3,40
493924004,TNS1,3,40
493921408,TNS1,3,40
493921832,TNS1,3,40
493925406,TNS1,3,40
493921799,TNS1,3,40
493923670,TNS1,3,40
493926567,TNS1,3,40
493929822,TNS1,3,40
493927731,TNS1,3,40
493921322,TNS1,3,40
493923030,TNS1,3,40
493944866,TNS1,3,40
493924039,TNS1,3,40
493947948,TNS1,3,40
493921592,TNS1,3,40
493925201,TNS1,3,40
494003785,TNS1,3,40
493921402,TNS1,3,40
493922826,TNS1,3,40
493923135,TNS1,3,40
493924794,TNS1,3,40
493924846,TNS1,3,40
493924874,TNS1,3,40
493925772,TNS1,3,40
493925959,TNS1,3,40
493926353,TNS1,3,40
493926618,TNS1,3,40
493945742,TNS1,3,40
494001311,TNS1,3,40
494004374,TNS1,3,40
493925806,TNS1,3,40
493949008,TNS1,3,40
493987402,TNS1,3,40
493925467,TNS1,3,40
493925241,TNS1,3,40
493923954,TNS1,3,40
493923277,TNS1,3,40
493926528,TNS1,3,40
493945583,TNS1,3,40
493924957,TNS1,3,40
493934245,TNS1,3,40
493924377,TNS1,3,40
493923863,TNS1,3,40
493934086,TNS1,3,40
493945398,TNS1,3,40
493925013,TNS1,3,40
493944580,TNS1,3,40
493950173,TNS1,3,40
493925226,TNS1,3,40
493923210,TNS1,3,40
493926921,TNS1,3,40
493923105,TNS1,3,40
493947964,TNS1,3,40
493928044,TNS1,3,40
493925605,TNS1,3,40
493924300,TNS1,3,40
493921456,TNS1,3,40
494003107,TNS1,3,40
493933487,TNS1,3,40
493924920,TNS1,3,40
493924768,TNS1,3,40
493922727,TNS1,3,40
493925423,TNS1,3,40
493925901,TNS1,3,40
493925361,TNS1,3,40
493925612,TNS1,3,40
493926369,TNS1,3,40
494000800,TNS1,3,40
493924850,TNS1,3,40
493950370,TNS1,3,40
493925770,TNS1,3,40
493921365,TNS1,3,40
493921803,TNS1,3,40
493922780,TNS1,3,40
493922911,TNS1,3,40
493923012,TNS1,3,40
493923144,TNS1,3,40
493924027,TNS1,3,40
493924298,TNS1,3,40
493924431,TNS1,3,40
493924733,TNS1,3,40
493925132,TNS1,3,40
493925466,TNS1,3,40
493925809,TNS1,3,40
493925872,TNS1,3,40
493926654,TNS1,3,40
493927627,TNS1,3,40
493934483,TNS1,3,40
493947519,TNS1,3,40
493949851,TNS1,3,40
493969494,TNS1,3,40
493985386,TNS1,3,40
494005493,TNS1,3,40
491586434,TNS1,3,40
493925510,TNS1,3,40
493926318,TNS1,3,40
493949284,TNS1,3,40
493925008,TNS1,3,40
493926536,TNS1,3,40
493924266,TNS1,3,40
493923858,TNS1,3,40
493926776,TNS1,3,40
494002878,TNS1,3,40
493924999,TNS1,3,40
493925447,TNS1,3,40
493924586,TNS1,3,40
493945363,TNS1,3,40
494000751,TNS1,3,40
493921785,TNS1,3,40
493926908,TNS1,3,40
493922951,TNS1,3,40
493926728,TNS1,3,40
493926155,TNS1,3,40
493922800,TNS1,3,40
494002432,TNS1,3,40
493923323,TNS1,3,40
493948361,TNS1,3,40
493925312,TNS1,3,40
493926736,TNS1,3,40
493926303,TNS1,3,40
493946837,TNS1,3,40
493922847,TNS1,3,40
493926361,TNS1,3,40
493924180,TNS1,3,40
493921311,TNS1,3,40
493922978,TNS1,3,40
493921435,TNS1,3,40
493923689,TNS1,3,40
493923027,TNS1,3,40
493925571,TNS1,3,40
493950146,TNS1,3,40
493925900,TNS1,3,40
493922250,TNS1,3,40
493924789,TNS1,3,40
493951994,TNS1,3,40
493921739,TNS1,3,40
494002871,TNS1,3,40
493925024,TNS1,3,40
493929282,TNS1,3,40
493945600,TNS1,3,40
493923922,TNS1,3,40
493926413,TNS1,3,40
493927877,TNS1,3,40
493921389,TNS1,3,40
493924435,TNS1,3,40
493924551,TNS1,3,40
493942040,TNS1,3,40
493947278,TNS1,3,40
493922614,TNS1,3,40
493923609,TNS1,3,40
493924103,TNS1,3,40
493923918,TNS1,3,40
493926158,TNS1,3,40
493921337,TNS1,3,40
493947757,TNS1,3,40
493951251,TNS1,3,40
493922987,TNS1,3,40
493947314,TNS1,3,40
493924357,TNS1,3,40
493922358,TNS1,3,40
493921324,TNS1,3,40
494005111,TNS1,3,40
493945908,TNS1,3,40
491984258,TNS1,3,40
493923894,TNS1,3,40
493926485,TNS1,3,40
493922762,TNS1,3,40
493925682,TNS1,3,40
494000908,TNS1,3,40
493944301,TNS1,3,40
493946416,TNS1,3,40
493925221,TNS1,3,40
493921740,TNS1,3,40
493934170,TNS1,3,40
493923109,TNS1,3,40
493926530,TNS1,3,40
493950813,TNS1,3,40
493925009,TNS1,3,40
493921899,TNS1,3,40
493946360,TNS1,3,40
493922044,TNS1,3,40
493930264,TNS1,3,40
493948305,TNS1,3,40
493927548,TNS1,3,40
493925480,TNS1,3,40
494003217,TNS1,3,40
493925505,TNS1,3,40
493924308,TNS1,3,40
493924459,TNS1,3,40
494002697,TNS1,3,40
493922230,TNS1,3,40
493923961,TNS1,3,40
493929267,TNS1,3,40
493948500,TNS1,3,40
493948791,TNS1,3,40
493922991,TNS1,3,40
493935299,TNS1,3,40
494007536,TNS1,3,40
493921941,TNS1,3,40
493923130,TNS1,3,40
493924562,TNS1,3,40
493934386,TNS1,3,40
494000871,TNS1,3,40
493926070,TNS1,3,40
493922451,TNS1,3,40
493923887,TNS1,3,40
490936462,TNS1,3,40
493924151,TNS1,3,40
493949419,TNS1,3,40
493926246,TNS1,3,40
493923957,TNS1,3,40
493921451,TNS1,3,40
493921586,TNS1,3,40
493921627,TNS1,3,40
493922208,TNS1,3,40
493922907,TNS1,3,40
493923991,TNS1,3,40
493924293,TNS1,3,40
493925099,TNS1,3,40
493925783,TNS1,3,40
493926249,TNS1,3,40
493928542,TNS1,3,40
493928794,TNS1,3,40
493929294,TNS1,3,40
493934253,TNS1,3,40
493945849,TNS1,3,40
493948743,TNS1,3,40
493922296,TNS1,3,40
493926440,TNS1,3,40
493944214,TNS1,3,40
493925291,TNS1,3,40
493951877,TNS1,3,40
493925257,TNS1,3,40
493925299,TNS1,3,40
493922592,TNS1,3,40
493924771,TNS1,3,40
493933468,TNS1,3,40
493946731,TNS1,3,40
493924491,TNS1,3,40
493929494,TNS1,3,40
494000959,TNS1,3,40
493923935,TNS1,3,40
494000898,TNS1,3,40
494004534,TNS1,3,40
493953544,TNS1,3,40
493924307,TNS1,3,40
493923238,TNS1,3,40
494002495,TNS1,3,40
493921570,TNS1,3,40
493922052,TNS1,3,40
493926170,TNS1,3,40
493928031,TNS1,3,40
493945347,TNS1,3,40
493948929,TNS1,3,40
494005107,TNS1,3,40
493927125,TNS1,3,40
493931088,TNS1,3,40
494002771,TNS1,3,40
493926795,TNS1,3,40
493921537,TNS1,3,40
493921773,TNS1,3,40
493946849,TNS1,3,40
493952015,TNS1,3,40
494004629,TNS1,3,40
493924087,TNS1,3,40
493926169,TNS1,3,40
493923970,TNS1,3,40
493924859,TNS1,3,40
493945032,TNS1,3,40
493925635,TNS1,3,40
493925653,TNS1,3,40
493932523,TNS1,3,40
493924755,TNS1,3,40
493952671,TNS1,3,40
493923597,TNS1,3,40
493922488,TNS1,3,40
493924086,TNS1,3,40
493930630,TNS1,3,40
493934591,TNS1,3,40
493945189,TNS1,3,40
493946366,TNS1,3,40
493950945,TNS1,3,40
493951964,TNS1,3,40
494002877,TNS1,3,40
493926512,TNS1,3,40
491377839,TNS1,3,40
493929335,TNS1,3,40
493922755,TNS1,3,40
493925408,TNS1,3,40
493926754,TNS1,3,40
493953536,TNS1,3,40
493922288,TNS1,3,40
493926778,TNS1,3,40
493921572,TNS1,3,40
493923167,TNS1,3,40
493924997,TNS1,3,40
493923646,TNS1,3,40
493924497,TNS1,3,40
493931193,TNS1,3,40
493950670,TNS1,3,40
491439708,TNS1,3,40
493944854,TNS1,3,40
493929151,TNS1,3,40
493946773,TNS1,3,40
493924691,TNS1,3,40
493925055,TNS1,3,40
493924826,TNS1,3,40
493950348,TNS1,3,40
494003646,TNS1,3,40
493926602,TNS1,3,40
493923571,TNS1,3,40
493926449,TNS1,3,40
493925654,TNS1,3,40
493923536,TNS1,3,40
493924568,TNS1,3,40
493933986,TNS1,3,40
493925562,TNS1,3,40
494003838,TNS1,3,40
490001989,TNS1,3,40
493924934,TNS1,3,40
493925552,TNS1,3,40
493928636,TNS1,3,40
494002720,TNS1,3,40
493931900,TNS1,3,40
491251136,TNS1,3,40
494011252,TNS1,3,40
493922746,TNS1,3,40
493946419,TNS1,3,40
493921388,TNS1,3,40
493922332,TNS1,3,40
493921839,TNS1,3,40
493925767,TNS1,3,40
493924792,TNS1,3,40
493923211,TNS1,3,40
493923874,TNS1,3,40
493924441,TNS1,3,40
493924937,TNS1,3,40
493927054,TNS1,3,40
493950681,TNS1,3,40
494004568,TNS1,3,40
493926808,TNS1,3,40
494002496,TNS1,3,40
493933151,TNS1,3,40
493925308,TNS1,3,40
494000717,TNS1,3,40
493924814,TNS1,3,40
493922161,TNS1,3,40
493924642,TNS1,3,40
493949721,TNS1,3,40
493945254,TNS1,3,40
493934816,TNS1,3,40
493925647,TNS1,3,40
493924832,TNS1,3,40
494000722,TNS1,3,40
494000546,TNS1,3,40
494000641,TNS1,3,40
493948166,TNS1,3,40
490782410,TNS1,3,40
493921823,TNS1,3,40
493925037,TNS1,3,40
493921433,TNS1,3,40
493927589,TNS1,3,40
493947275,TNS1,3,40
493924884,TNS1,3,40
493923123,TNS1,3,40
493921545,TNS1,3,40
493925742,TNS1,3,40
493921343,TNS1,3,40
493921519,TNS1,3,40
493921606,TNS1,3,40
493921616,TNS1,3,40
493921736,TNS1,3,40
493921806,TNS1,3,40
493922094,TNS1,3,40
493922416,TNS1,3,40
493922418,TNS1,3,40
493922434,TNS1,3,40
493922840,TNS1,3,40
493923145,TNS1,3,40
493923378,TNS1,3,40
493923835,TNS1,3,40
493923849,TNS1,3,40
493923892,TNS1,3,40
493924032,TNS1,3,40
493924109,TNS1,3,40
493924283,TNS1,3,40
493924392,TNS1,3,40
493924469,TNS1,3,40
493924511,TNS1,3,40
493924650,TNS1,3,40
493924699,TNS1,3,40
493924782,TNS1,3,40
493924971,TNS1,3,40
493925064,TNS1,3,40
493925214,TNS1,3,40
493925287,TNS1,3,40
493925559,TNS1,3,40
493925828,TNS1,3,40
493925974,TNS1,3,40
493926471,TNS1,3,40
493927015,TNS1,3,40
493927481,TNS1,3,40
493927853,TNS1,3,40
493930119,TNS1,3,40
493931128,TNS1,3,40
493931326,TNS1,3,40
493932183,TNS1,3,40
493932198,TNS1,3,40
493933683,TNS1,3,40
493933930,TNS1,3,40
493934027,TNS1,3,40
493934074,TNS1,3,40
493934879,TNS1,3,40
493934898,TNS1,3,40
493940763,TNS1,3,40
493943817,TNS1,3,40
493944765,TNS1,3,40
493946177,TNS1,3,40
493947546,TNS1,3,40
493947798,TNS1,3,40
493947953,TNS1,3,40
493948380,TNS1,3,40
493949017,TNS1,3,40
493951504,TNS1,3,40
493952126,TNS1,3,40
493953590,TNS1,3,40
493973403,TNS1,3,40
494003010,TNS1,3,40
494004570,TNS1,3,40
493926342,TNS1,3,40
493927488,TNS1,3,40
493922910,TNS1,3,40
493922862,TNS1,3,40
493923573,TNS1,3,40
493929838,TNS1,3,40
493922763,TNS1,3,40
493924637,TNS1,3,40
494000713,TNS1,3,40
492519475,TNS1,3,40
493925195,TNS1,3,40
493923915,TNS1,3,40
493921414,TNS1,3,40
493923252,TNS1,3,40
493924496,TNS1,3,40
493922828,TNS1,3,40
493922874,TNS1,3,40
493925528,TNS1,3,40
493950250,TNS1,3,40
493922630,TNS1,3,40
493925836,TNS1,3,40
493947775,TNS1,3,40
493993334,TNS1,3,40
493925470,TNS1,3,40
493922264,TNS1,3,40
493922034,TNS1,3,40
493922543,TNS1,3,40
493933462,TNS1,3,40
494003196,TNS1,3,40
493926969,TNS1,3,40
493950077,TNS1,3,40
493933121,TNS1,3,40
493921688,TNS1,3,40
493921400,TNS1,3,40
493934225,TNS1,3,40
493922537,TNS1,3,40
493922001,TNS1,3,40
493922109,TNS1,3,40
493924704,TNS1,3,40
493925022,TNS1,3,40
493947877,TNS1,3,40
494007697,TNS1,3,40
493923108,TNS1,3,40
493921540,TNS1,3,40
493922883,TNS1,3,40
493931744,TNS1,3,40
493927243,TNS1,3,40
493927999,TNS1,3,40
493930728,TNS1,3,40
494002892,TNS1,3,40
493921417,TNS1,3,40
493921484,TNS1,3,40
493922162,TNS1,3,40
493922292,TNS1,3,40
493924316,TNS1,3,40
493930768,TNS1,3,40
493932454,TNS1,3,40
493934625,TNS1,3,40
493946077,TNS1,3,40
493946331,TNS1,3,40
493949076,TNS1,3,40
493949461,TNS1,3,40
493952519,TNS1,3,40
493952526,TNS1,3,40
493922075,TNS1,3,40
493922108,TNS1,3,40
493924652,TNS1,3,40
493934120,TNS1,3,40
493944942,TNS1,3,40
493946890,TNS1,3,40
493949457,TNS1,3,40
493924578,TNS1,3,40
490003759,TNS1,3,40
494003967,TNS1,3,40
493921670,TNS1,3,40
493921779,TNS1,3,40
493921908,TNS1,3,40
493922267,TNS1,3,40
493922407,TNS1,3,40
493922408,TNS1,3,40
493922668,TNS1,3,40
493924790,TNS1,3,40
493924906,TNS1,3,40
493925268,TNS1,3,40
493928881,TNS1,3,40
493932171,TNS1,3,40
493934187,TNS1,3,40
493946131,TNS1,3,40
493951070,TNS1,3,40
493953613,TNS1,3,40
494000637,TNS1,3,40
494002047,TNS1,3,40
493925734,TNS1,3,40
493925924,TNS1,3,40
493926651,TNS1,3,40
494000761,TNS1,3,40
493921532,TNS1,3,40
493925453,TNS1,3,40
493933912,TNS1,3,40
493934723,TNS1,3,40
493926302,TNS1,3,40
493924484,TNS1,3,40
493926845,TNS1,3,40
493921346,TNS1,3,40
493921568,TNS1,3,40
493923585,TNS1,3,40
493924059,TNS1,3,40
493930176,TNS1,3,40
493924584,TNS1,3,40
493925534,TNS1,3,40
493924166,TNS1,3,40
493924485,TNS1,3,40
493926015,TNS1,3,40
493950866,TNS1,3,40
493921485,TNS1,3,40
493921515,TNS1,3,40
493921516,TNS1,3,40
493921749,TNS1,3,40
493921756,TNS1,3,40
493921857,TNS1,3,40
493921968,TNS1,3,40
493921986,TNS1,3,40
493922111,TNS1,3,40
493922414,TNS1,3,40
493922930,TNS1,3,40
493923033,TNS1,3,40
493923141,TNS1,3,40
493923236,TNS1,3,40
493923471,TNS1,3,40
493923649,TNS1,3,40
493923996,TNS1,3,40
493924124,TNS1,3,40
493924134,TNS1,3,40
493924227,TNS1,3,40
493924808,TNS1,3,40
493924925,TNS1,3,40
493924935,TNS1,3,40
493925174,TNS1,3,40
493925198,TNS1,3,40
493925363,TNS1,3,40
493925400,TNS1,3,40
493925705,TNS1,3,40
493925731,TNS1,3,40
493925985,TNS1,3,40
493926192,TNS1,3,40
493926425,TNS1,3,40
493926453,TNS1,3,40
493926652,TNS1,3,40
493926909,TNS1,3,40
493927482,TNS1,3,40
493928060,TNS1,3,40
493930467,TNS1,3,40
493931468,TNS1,3,40
493931835,TNS1,3,40
493933855,TNS1,3,40
493934316,TNS1,3,40
493944903,TNS1,3,40
493945303,TNS1,3,40
493946009,TNS1,3,40
493948011,TNS1,3,40
493950089,TNS1,3,40
493950942,TNS1,3,40
494002819,TNS1,3,40
494005360,TNS1,3,40
493921681,TNS1,3,40
493925831,TNS1,3,40
493926097,TNS1,3,40
493947897,TNS1,3,40
494004332,TNS1,3,40
494001025,TNS1,3,40
493923040,TNS1,3,40
493924458,TNS1,3,40
493923073,TNS1,3,40
493925853,TNS1,3,40
493924206,TNS1,3,40
493953578,TNS1,3,40
493948617,TNS1,3,40
493921459,TNS1,3,40
493921796,TNS1,3,40
493922838,TNS1,3,40
493923929,TNS1,3,40
493924249,TNS1,3,40
493924635,TNS1,3,40
493924936,TNS1,3,40
493925033,TNS1,3,40
493925578,TNS1,3,40
493926578,TNS1,3,40
493946521,TNS1,3,40
493947793,TNS1,3,40
493950685,TNS1,3,40
493924932,TNS1,3,40
493924795,TNS1,3,40
493924981,TNS1,3,40
493924397,TNS1,3,40
493922899,TNS1,3,40
493928429,TNS1,3,40
493923975,TNS1,3,40
494008695,TNS1,3,40
493922294,TNS1,3,40
493925027,TNS1,3,40
491629077,TNS1,3,40
493921328,TNS1,3,40
493921701,TNS1,3,40
493921894,TNS1,3,40
493921896,TNS1,3,40
493922005,TNS1,3,40
493922064,TNS1,3,40
493922072,TNS1,3,40
493922076,TNS1,3,40
493922611,TNS1,3,40
493922624,TNS1,3,40
493922634,TNS1,3,40
493922655,TNS1,3,40
493922680,TNS1,3,40
493922728,TNS1,3,40
493922881,TNS1,3,40
493923330,TNS1,3,40
493923680,TNS1,3,40
493923774,TNS1,3,40
493924341,TNS1,3,40
493924353,TNS1,3,40
493924756,TNS1,3,40
493924940,TNS1,3,40
493925068,TNS1,3,40
493925276,TNS1,3,40
493925401,TNS1,3,40
493925539,TNS1,3,40
493925981,TNS1,3,40
493926020,TNS1,3,40
493926216,TNS1,3,40
493926404,TNS1,3,40
493926450,TNS1,3,40
493927279,TNS1,3,40
493928054,TNS1,3,40
493928662,TNS1,3,40
493928832,TNS1,3,40
493929893,TNS1,3,40
493931466,TNS1,3,40
493931716,TNS1,3,40
493934167,TNS1,3,40
493934635,TNS1,3,40
493939469,TNS1,3,40
493940582,TNS1,3,40
493941464,TNS1,3,40
493942480,TNS1,3,40
493946326,TNS1,3,40
493948143,TNS1,3,40
493948960,TNS1,3,40
493952601,TNS1,3,40
494000624,TNS1,3,40
494001804,TNS1,3,40
493921318,TNY8,3,40
492490529,TNY8,3,40
493924649,TNY8,3,40
493923424,TNY8,3,40
493922804,TNY8,3,40
493925376,TNY8,3,40
494004476,TNY8,3,40
493921501,TNY8,3,40
493922201,TNY8,3,40
493922619,TNY8,3,40
493925891,TNY8,3,40
491417921,TNY8,3,40
493924885,TNY8,3,40
493949809,TNY8,3,40
493924703,TNY8,3,40
493926414,TNY8,3,40
493923503,TNY8,3,40
493922992,TNY8,3,40
493926637,TNY8,3,40
493921508,TNY8,3,40
492490527,TNY8,3,40
493924226,TNY8,3,40
493924332,TNY8,3,40
493926424,TNY8,3,40
493922849,TNY8,3,40
493926306,TNY8,3,40
493923103,TNY8,3,40
494003831,TNY8,3,40
493924439,TNY8,3,40
493924698,TNY8,3,40
493924629,TNY8,3,40
493921692,TNY8,3,40
493925800,TNY8,3,40
494004755,TNY8,3,40
493926821,TNY8,3,40
493921694,TNY8,3,40
493924626,TNY8,3,40
494001805,TNY8,3,40
493922053,TNY8,3,40
493921443,TNY8,3,40
493924821,TNY8,3,40
493926817,TNY8,3,40
494000643,TNY8,3,40
493921854,TNY8,3,40
493921617,TNY8,3,40
493924633,TNY8,3,40
493928686,TNY8,3,40
493925276,TNY8,3,40
493924728,TNY8,3,40
493926253,TNY8,3,40
493922604,TNY8,3,40
493923046,TNY8,3,40
491061210,TNY8,3,40
493925131,TNY8,3,40
493926695,TNY8,3,40
493922840,TNY8,3,40
493926563,TNY8,3,40
493921349,TNY8,3,40
490577736,TNY8,3,40
494002883,TNY8,3,40
493925964,TNY8,3,40
493923745,TNY8,3,40
493925326,TNY8,3,40
493925672,TNY8,3,40
493922615,TNY8,3,40
493924630,TNY8,3,40
494001795,TNY8,3,40
493925471,TNY8,3,40
493925363,TNY8,3,40
493924524,TNY8,3,40
493924907,TNY8,3,40
493925694,TNY8,3,40
493925235,TNY8,3,40
493923828,TNY8,3,40
493924702,TNY8,3,40
493924021,TNY8,3,40
493923505,TNY8,3,40
493922734,TNY8,3,40
493923504,TNY8,3,40
493924167,TNY8,3,40
493923978,TNY8,3,40
494000700,TNY8,3,40
493922252,TNY8,3,40
493922289,TNY8,3,40
493921384,TNY8,3,40
493923579,TNY8,3,40
493926292,TNY8,3,40
493922222,TNY8,3,40
493925493,TNY8,3,40
493921674,TNY8,3,40
493921856,TNY8,3,40
493926048,TNY8,3,40
493921796,TNY8,3,40
493924627,TNY8,3,40
490920547,TNY8,3,40
490034334,TNY8,3,40
493926466,TNY8,3,40
493923644,TNY8,3,40
494002937,TNY8,3,40
493924023,TNY8,3,40
493926294,TNY8,3,40
493924639,TNY8,3,40
493925041,TNY8,3,40
493926338,TNY8,3,40
494002885,TNY8,3,40
493925283,TNY8,3,40
493925396,TNY8,3,40
494004584,TNY8,3,40
493922073,TNY8,3,40
493923520,TNY8,3,40
493921867,TNY8,3,40
494001038,TNY8,3,40
493922977,TNY8,3,40
493926435,TNY8,3,40
493923980,TNY8,3,40
493924416,TNY8,3,40
490020701,TNY8,3,40
493922783,TNY8,3,40
493923931,TNY8,3,40
493924394,TNY8,3,40
493922043,TNY8,3,40
493934523,TNY8,3,40
493925889,TNY8,3,40
494000982,TNY8,3,40
493944757,TNY8,3,40
493922159,TNY8,3,40
493925175,TNY8,3,40
493923264,TNY8,3,40
494004046,TNY8,3,40
493934606,TNY8,3,40
493921366,TNY8,3,40
493925616,TNY8,3,40
493924336,TNY8,3,40
493921411,TNY8,3,40
493925007,TNY8,3,40
493923359,TNY8,3,40
493926813,TNY8,3,40
493922134,TNY8,3,40
493921619,TNY8,3,40
494000895,TNY8,3,40
493923566,TNY8,3,40
493925010,TNY8,3,40
493922529,TNY8,3,40
493925191,TNY8,3,40
493924173,TNY8,3,40
493923684,TNY8,3,40
491389907,TNY8,3,40
493922991,TNY8,3,40
493922140,TNY8,3,40
494000988,TNY8,3,40
493922924,TNY8,3,40
493926055,TNY8,3,40
493923202,TNY8,3,40
493922660,TNY8,3,40
494002512,TNY8,3,40
493923423,TNY8,3,40
494000575,TNY8,3,40
494000743,TNY8,3,40
493921865,TNY8,3,40
493953474,TNY8,3,40
493924334,TNY8,3,40
493928794,TNY8,3,40
493923934,TNY8,3,40
493922329,TNY8,3,40
493923372,TNY8,3,40
493930360,TNY8,3,40
493926056,TNY8,3,40
493922572,TNY8,3,40
494000554,TNY8,3,40
490575437,TNY8,3,40
493924579,TNY8,3,40
490782475,TNY8,3,40
491338121,TNY8,3,40
493921399,TNY8,3,40
493923381,TNY8,3,40
493950116,TNY8,3,40
493921393,TNY8,3,40
493924384,TNY8,3,40
493925516,TNY8,3,40
493924068,TNY8,3,40
493923574,TNY8,3,40
493921758,TNY8,3,40
493932176,TNY8,3,40
493924225,TNY8,3,40
494001924,TNY8,3,40
493926546,TNY8,3,40
493926663,TNY8,3,40
493925670,TNY8,3,40
493924296,TNY8,3,40
493922861,TNY8,3,40
493948005,TNY8,3,40
493924294,TNY8,3,40
493923540,TNY8,3,40
493925958,TNY8,3,40
493948575,TNY8,3,40
493923219,TNY8,3,40
493925934,TNY8,3,40
493926835,TNY8,3,40
493924323,TNY8,3,40
493921760,TNY8,3,40
493921876,TNY8,3,40
